414,322,414,300
430,322,430,300
443,322,448,301
461,325,461,303
472,328,481,308
486,333,496,314
500,340,510,321
513,348,523,329
531,355,535,334
549,358,549,336
567,356,563,335
585,351,576,331
600,344,590,325
612,339,608,318
629,334,622,314
644,330,637,310
660,325,652,305
673,322,670,301
689,319,685,298
704,317,701,296
720,315,716,294
738,307,726,289
752,295,736,280
763,286,750,269
775,277,763,259
789,265,773,250
775,245,796,241
771,233,790,223
764,222,780,207
753,205,773,196
745,194,763,182
736,179,755,169
730,162,751,156
726,145,747,142
724,129,745,127
722,115,743,109
742,96,720,96
717,83,738,78
713,68,734,63
706,55,726,47
699,47,714,31
690,42,695,21
675,38,680,17
662,36,662,14
647,34,647,12
631,32,631,10
615,31,615,9
599,31,599,9
583,31,583,9
570,31,564,10
551,32,551,10
535,33,535,11
519,34,519,12
506,35,501,14
489,37,486,16
472,40,472,18
458,42,454,21
441,45,441,23
426,47,426,25
410,48,410,26
394,49,394,27
379,50,379,28
363,52,363,30
347,53,347,32
334,55,329,36
327,59,309,46
305,70,305,48
289,70,289,48
273,69,273,47
257,68,257,46
239,66,244,45
225,65,226,44
209,62,212,41
191,58,199,38
176,53,184,33
161,45,171,26
146,33,162,18
139,27,144,6
124,23,128,2
112,24,108,3
100,29,90,10
88,37,76,19
77,45,61,30
66,56,50,41
56,66,38,54
47,79,29,67
39,92,20,82
31,106,12,96
25,119,5,112
22,131,1,131
10,152,26,137
17,161,37,154
21,175,42,170
25,190,46,186
49,203,27,203
31,222,51,214
34,236,55,231
38,253,58,245
43,267,64,261
51,284,69,273
64,299,77,282
80,309,88,289
95,315,103,295
113,319,117,298
128,321,133,300
145,323,148,302
162,325,162,303
178,326,178,304
194,326,194,305
210,327,210,305
226,328,226,306
242,329,242,307
258,331,258,309
274,331,274,309
290,331,290,309
306,330,306,308
325,328,319,307
341,326,335,305
357,324,351,303
372,323,368,302
386,323,386,301
402,322,402,300
