399,153,399,131
416,151,414,130
435,148,426,128
446,146,446,124
462,145,462,123
472,147,482,128
484,155,497,138
494,165,510,150
509,177,520,158
526,184,530,163
541,188,546,167
559,191,559,169
569,193,579,174
577,198,595,186
583,208,604,203
588,223,609,218
591,239,612,234
596,256,616,247
600,269,621,264
607,286,627,277
617,301,635,288
629,313,645,298
640,323,657,310
644,332,665,329
646,348,667,343
668,361,646,361
665,378,644,374
661,394,640,388
656,408,635,404
649,424,629,416
636,439,621,423
621,449,611,430
605,457,597,437
587,462,584,441
570,464,569,443
554,465,554,443
537,464,539,443
522,464,522,442
506,464,506,442
489,463,491,442
473,462,475,441
458,462,458,440
443,461,443,439
427,461,427,439
411,461,411,439
395,462,395,440
379,462,379,440
363,463,363,441
347,463,347,441
328,460,336,440
315,458,318,437
301,456,301,434
283,454,288,433
266,450,274,430
251,446,258,426
236,441,243,420
221,433,231,414
207,425,217,406
192,413,208,398
182,400,198,386
172,396,181,376
158,394,164,373
145,392,145,370
129,392,129,370
113,392,113,370
100,392,94,371
81,393,81,371
66,394,66,372
50,394,50,372
34,393,34,371
13,383,30,369
6,364,27,359
4,348,25,345
2,331,23,330
23,315,1,315
23,299,1,299
23,284,2,282
24,267,2,267
24,251,2,251
24,235,2,235
24,219,2,219
25,204,3,204
25,190,4,186
26,172,4,172
27,156,5,156
27,142,6,138
28,124,6,124
30,108,8,108
31,97,11,88
34,79,13,75
36,66,16,57
38,54,22,40
49,44,33,29
58,39,50,19
71,34,66,13
87,30,80,10
103,26,95,6
114,24,114,2
130,23,130,1
145,24,147,3
162,27,162,5
173,30,181,10
185,37,197,19
198,46,210,28
210,54,223,37
223,65,234,46
233,74,248,59
243,85,259,71
254,98,269,82
264,108,281,95
278,121,290,103
296,130,301,109
310,135,318,115
325,140,333,120
341,145,347,124
357,150,362,129
375,154,375,132
388,152,393,131
