471,26,471,4
485,27,489,6
502,28,504,7
519,30,519,8
535,32,535,10
546,34,554,14
560,39,570,20
576,45,585,25
593,50,598,29
604,54,616,36
617,63,629,45
625,71,643,59
632,82,652,74
637,95,658,91
641,111,662,106
665,124,643,124
664,143,644,135
658,159,639,149
651,174,633,161
643,188,625,176
632,201,616,187
620,213,605,197
604,224,596,204
588,230,583,209
568,231,573,210
551,224,560,204
535,213,550,197
523,202,538,186
511,190,527,175
504,184,510,163
492,181,492,159
483,184,473,165
469,192,460,172
459,199,444,183
444,210,433,191
431,218,419,200
419,226,404,210
403,238,394,218
390,246,380,227
374,254,366,234
359,260,352,240
342,264,339,243
327,266,324,245
312,268,308,247
294,270,294,248
279,271,279,249
263,272,263,250
247,272,247,250
231,272,231,250
213,271,218,250
196,267,204,247
183,262,188,241
167,257,174,237
151,251,160,231
139,246,142,225
132,248,119,231
124,258,107,245
114,272,100,256
92,278,95,257
75,271,84,251
59,260,74,244
48,249,62,232
37,234,54,221
27,220,46,209
19,207,37,195
11,191,31,182
6,176,26,167
3,158,24,155
23,141,1,141
24,128,3,123
26,114,6,106
30,99,10,90
36,85,17,74
46,79,32,62
58,71,48,52
72,61,59,43
73,61,83,42
94,63,91,42
108,62,108,40
127,60,121,39
142,58,137,37
155,57,155,35
172,55,169,34
189,53,184,32
204,50,200,29
222,46,214,26
238,43,229,23
253,40,245,20
267,37,262,16
283,34,278,13
298,32,295,11
314,31,309,10
329,29,325,8
343,28,343,6
359,26,359,4
374,25,374,3
390,24,390,2
407,23,404,2
421,23,421,1
437,24,437,2
453,25,453,3
469,26,469,4
