430,32,430,10
445,31,445,9
459,31,462,10
474,35,479,14
487,40,495,20
501,47,509,27
515,54,523,34
528,61,538,42
542,69,552,49
557,76,565,56
570,83,580,64
582,91,594,73
595,100,607,82
605,109,621,94
616,121,631,105
629,132,642,115
642,141,655,124
652,150,668,135
659,160,678,150
683,170,661,170
663,188,684,183
686,201,664,201
685,220,664,214
681,235,660,230
675,250,654,245
666,269,649,255
659,281,640,271
648,296,632,281
636,308,622,292
620,319,612,299
606,326,598,306
589,332,585,311
571,335,571,313
555,335,555,313
538,332,542,311
521,325,530,305
506,315,519,298
494,305,507,288
482,293,497,277
471,281,487,266
460,270,476,255
449,260,463,244
438,254,446,234
427,254,427,232
414,257,408,236
403,262,391,244
393,272,378,256
385,282,368,269
377,293,357,283
368,307,349,297
359,321,341,309
353,333,333,325
346,347,326,339
338,364,321,351
321,378,315,357
302,381,302,359
286,382,286,360
270,382,270,360
252,381,256,360
238,381,238,359
221,379,224,358
207,378,207,356
190,376,192,355
175,375,175,353
156,373,162,352
140,369,148,349
125,359,137,341
113,347,128,331
102,333,120,321
92,323,107,308
81,309,98,296
72,296,89,283
64,284,79,268
55,271,70,255
43,255,63,246
36,245,52,230
26,228,46,220
19,214,39,206
12,199,33,193
7,185,27,178
3,168,24,165
2,154,23,149
24,136,2,136
26,123,5,118
31,110,12,100
37,94,17,86
42,82,24,70
52,72,36,57
64,61,48,46
75,50,59,35
86,39,70,24
97,30,84,13
107,25,102,4
120,24,120,2
136,24,136,2
152,23,152,2
163,24,172,4
178,30,187,10
193,36,201,15
212,39,213,17
220,44,232,26
238,52,244,30
256,53,257,32
272,54,272,32
290,53,286,32
304,53,304,31
322,51,318,30
338,50,333,29
354,48,348,27
369,46,365,25
384,42,381,21
402,36,392,17
412,33,412,11
428,32,428,10
