302,258,302,236
318,257,318,235
334,256,334,234
349,255,351,234
369,255,363,234
386,252,377,232
400,249,395,228
417,245,410,225
433,240,424,220
447,233,439,213
462,225,452,206
474,220,469,199
492,212,480,194
504,206,496,186
520,196,507,178
532,186,519,168
545,174,529,159
557,161,539,149
564,147,547,134
571,129,550,124
550,116,570,107
549,114,551,92
531,108,539,88
516,102,524,82
499,93,514,77
488,75,509,69
486,62,505,51
481,53,500,33
472,46,480,26
457,42,465,22
442,39,450,19
426,36,435,16
413,34,417,13
398,32,400,11
380,30,386,9
365,28,371,7
352,26,352,4
336,24,336,2
321,23,321,1
305,23,305,1
289,23,289,1
273,23,273,1
259,23,256,2
245,24,239,3
228,25,225,4
215,27,207,7
199,31,192,11
185,35,176,15
170,40,161,20
155,46,146,26
141,51,131,32
127,57,117,38
112,64,104,44
99,71,89,52
87,80,75,62
74,90,62,72
63,99,48,83
50,109,35,93
38,119,23,103
32,128,12,120
26,143,6,134
23,154,1,154
2,173,23,166
14,190,30,175
30,201,40,182
45,209,51,188
58,214,67,194
75,220,79,199
88,224,96,204
103,230,111,210
116,236,126,217
133,243,138,222
148,247,154,226
163,249,169,228
180,251,183,230
195,252,199,231
211,253,215,232
229,254,229,232
242,254,247,233
259,255,261,234
276,257,276,235
292,258,292,236
