349,160,350,139
365,161,365,139
381,161,381,139
395,161,399,140
413,163,413,141
426,166,431,145
439,171,448,151
454,177,463,157
465,184,478,167
475,194,491,179
483,204,502,194
505,216,484,210
496,233,478,221
486,246,468,234
472,260,460,242
455,269,449,248
436,273,436,251
422,275,419,254
405,277,405,255
391,278,388,257
379,279,370,259
359,282,359,260
343,283,343,261
329,284,326,263
313,286,311,265
296,288,296,266
282,290,278,269
264,292,264,270
245,291,251,270
232,291,232,269
216,290,216,268
200,290,200,268
184,290,184,268
167,288,169,267
152,287,152,265
134,285,139,264
121,285,121,263
105,286,105,264
93,287,85,267
76,292,70,271
62,297,54,277
50,304,38,286
40,313,24,298
30,324,13,311
26,333,5,330
24,347,2,347
1,365,23,360
18,382,26,362
34,389,40,368
48,395,56,375
64,400,70,379
80,405,85,384
95,409,101,388
111,414,115,393
126,418,130,397
141,421,146,400
159,424,159,402
175,426,175,404
190,427,192,406
207,429,207,407
221,431,224,410
238,433,238,411
254,434,254,412
270,434,270,413
286,435,286,413
301,436,301,414
314,436,320,415
333,437,333,415
350,436,348,415
366,435,364,414
380,435,381,414
393,436,398,415
412,436,410,415
426,434,426,412
444,432,439,411
457,430,457,408
474,428,471,407
490,425,485,404
508,419,496,401
521,410,509,390
541,395,513,388
511,378,532,376
509,364,530,359
529,345,507,345
527,330,504,330
528,328,517,309
540,320,532,300
550,316,550,294
569,313,563,292
586,307,577,287
601,300,591,281
613,294,608,273
630,280,612,268
637,265,618,255
644,245,622,245
644,229,622,229
644,213,622,213
621,199,642,195
619,184,640,179
615,168,636,164
612,151,633,149
609,139,629,131
602,126,621,116
595,115,611,100
586,102,601,86
575,90,591,75
565,80,578,63
552,68,568,53
543,59,553,40
529,50,539,31
517,45,523,24
501,40,509,20
486,36,494,16
472,33,478,12
457,29,461,8
442,25,444,4
428,23,428,1
412,23,412,1
396,24,396,2
383,27,377,6
366,30,363,9
349,33,349,11
335,35,331,14
320,38,316,17
302,40,302,18
284,40,290,19
270,39,272,18
253,37,259,16
239,35,242,14
225,34,225,12
207,31,213,10
191,27,197,6
177,25,179,4
161,24,163,3
146,25,146,3
133,28,127,7
120,34,111,14
110,41,95,25
99,52,83,37
90,66,74,51
86,77,66,68
85,88,63,88
68,107,88,99
76,122,95,112
89,137,104,121
108,147,112,126
123,151,128,130
139,155,143,134
156,159,156,137
170,160,173,139
187,162,187,140
203,162,203,140
219,162,219,140
235,162,235,140
251,162,251,140
267,162,267,140
286,161,280,140
299,161,299,139
316,160,314,139
331,160,331,138
344,160,350,139
