373,79,373,57
392,76,386,55
407,74,401,53
423,70,417,49
438,66,433,45
456,62,447,42
469,60,463,39
482,58,482,36
498,58,498,36
514,58,514,36
530,58,530,36
544,60,548,39
555,63,567,45
569,71,581,53
581,80,594,62
591,89,607,74
600,100,618,88
607,112,627,104
614,127,633,117
619,141,639,133
623,154,644,150
648,168,626,168
650,184,628,184
651,199,629,199
652,214,630,214
650,231,629,229
646,250,626,242
642,263,621,259
635,280,616,270
628,294,608,285
615,310,601,292
592,312,596,291
578,313,578,291
562,315,562,293
549,315,543,294
529,315,531,294
510,312,518,292
493,305,504,286
482,300,487,279
468,296,471,275
454,295,454,273
438,295,438,273
427,296,418,276
411,299,403,279
396,304,387,284
381,311,373,291
368,318,358,299
354,325,344,306
338,332,331,312
323,337,315,317
306,342,302,321
290,346,286,325
274,350,270,329
256,351,256,329
240,350,240,328
224,349,224,327
208,349,208,327
192,348,192,326
176,348,176,326
157,346,163,325
142,345,147,324
124,339,134,320
111,331,120,311
96,319,111,303
84,308,100,293
73,293,92,283
65,281,83,269
56,265,76,257
49,251,69,243
42,237,62,228
35,223,55,214
28,209,48,200
22,192,43,187
17,178,37,171
12,161,33,157
8,145,29,142
5,132,25,124
24,113,2,113
23,98,1,98
23,83,2,81
26,69,5,65
31,59,13,47
39,49,24,33
50,38,35,22
62,27,46,12
67,25,67,1
76,28,86,9
92,34,100,14
108,40,114,19
120,46,130,27
135,52,145,33
144,60,160,45
159,72,171,54
171,80,186,64
184,88,200,73
196,99,212,84
218,105,218,83
236,103,231,82
251,100,247,79
267,97,263,76
283,94,279,73
298,91,294,70
313,88,310,67
327,86,327,64
345,83,340,62
360,81,355,60
375,79,370,58
