173,281,181,261
189,287,195,266
204,292,210,271
219,298,225,277
231,304,241,285
244,311,256,293
259,319,269,300
272,326,284,308
286,334,298,316
301,342,311,323
315,350,325,331
331,355,340,335
350,358,353,337
367,360,367,338
385,358,381,337
400,355,396,334
418,348,408,329
432,342,423,322
447,334,437,315
461,326,451,307
476,315,460,300
487,305,472,289
498,294,483,278
509,282,494,266
520,266,501,256
529,252,510,242
536,236,515,230
541,218,519,218
517,208,536,198
509,194,528,184
499,183,517,171
490,173,505,157
479,157,498,147
494,137,472,137
495,128,477,116
502,114,484,102
511,99,492,89
519,88,502,75
530,75,512,63
539,64,523,50
549,48,529,39
554,30,533,26
533,24,546,5
529,25,522,5
511,27,509,5
497,29,492,8
479,31,479,9
463,32,463,10
447,32,447,11
431,33,431,11
418,34,413,13
400,36,400,14
387,37,381,16
368,38,368,16
352,39,352,17
337,39,335,18
325,42,316,22
308,48,302,27
293,52,286,32
278,56,270,36
261,60,256,39
245,64,241,43
230,68,224,47
213,71,209,50
197,74,193,53
184,76,176,56
167,80,162,59
153,84,146,64
139,89,130,69
123,94,115,74
108,99,99,79
92,103,85,83
79,108,69,89
68,114,53,98
55,122,39,107
40,132,28,114
28,142,15,124
23,150,3,142
23,161,1,161
4,178,25,174
14,197,30,183
26,209,41,193
40,220,52,202
55,229,65,210
69,236,79,217
85,243,91,222
98,248,107,228
115,254,120,233
127,259,137,240
142,266,150,246
156,273,164,253
171,280,178,260
