412,65,417,44
425,69,434,49
440,74,449,54
455,80,464,60
469,86,479,67
482,94,494,76
495,103,507,85
514,113,516,91
522,117,535,100
533,126,549,111
547,138,560,121
559,149,572,132
570,158,585,142
582,168,597,152
591,178,609,166
602,192,618,177
609,203,628,193
616,216,636,208
620,229,641,225
623,244,644,241
645,259,624,257
643,276,622,271
639,293,619,285
635,307,614,301
629,323,609,315
620,339,603,326
609,352,594,336
595,363,583,345
580,371,570,352
562,376,557,355
547,377,541,356
529,378,527,357
514,379,511,358
497,381,497,359
481,382,481,360
463,380,469,359
448,373,455,353
434,369,438,348
417,364,425,344
404,360,407,339
388,358,391,337
382,360,370,342
379,367,358,361
371,382,350,375
361,400,348,383
351,407,332,392
346,418,326,411
335,438,324,417
315,440,315,418
299,439,299,417
283,438,283,416
267,437,267,415
249,435,254,414
235,434,237,413
220,433,220,411
204,432,204,410
186,430,191,409
173,429,173,407
154,426,162,406
139,421,147,401
124,415,132,395
107,407,121,390
95,401,105,382
79,391,94,375
68,382,80,364
55,372,67,354
42,361,56,345
30,350,45,334
20,338,35,322
11,321,30,311
4,304,25,300
23,291,3,282
29,281,13,266
40,270,24,255
50,262,39,243
62,254,54,234
76,247,69,227
90,242,85,221
104,238,101,217
118,237,118,215
134,237,134,215
150,238,150,216
163,238,168,217
180,239,182,218
196,240,198,219
211,241,214,220
225,242,230,221
243,245,243,223
259,247,259,225
270,248,279,228
287,251,293,230
306,254,306,232
319,255,325,234
339,255,337,234
355,253,352,232
371,249,367,228
390,238,374,223
402,228,386,213
412,212,393,202
419,195,398,190
423,177,401,177
401,163,422,159
397,148,418,143
392,137,410,125
385,125,400,109
376,116,385,96
362,107,372,88
350,102,354,81
333,97,341,77
319,95,325,74
306,93,306,71
289,91,292,70
275,90,275,68
259,89,259,67
243,88,243,66
225,86,229,65
211,86,211,64
195,86,195,64
176,83,182,62
160,78,168,58
168,58,141,58
170,54,155,38
182,40,164,27
192,31,177,15
202,25,194,5
213,23,213,1
229,23,229,1
245,24,245,2
260,24,262,3
275,26,277,5
290,28,294,7
306,31,309,10
321,35,326,14
337,39,341,18
351,44,357,23
367,49,372,28
381,54,389,34
398,60,402,39
