549,24,549,2
563,23,567,2
578,26,584,5
592,31,600,11
603,39,616,21
613,49,628,33
625,60,640,44
632,69,652,60
637,82,658,78
661,96,639,96
660,115,639,109
653,134,637,119
646,146,629,133
637,158,619,145
621,171,611,152
604,179,599,158
591,184,581,165
574,190,568,169
555,192,555,170
539,192,539,170
521,191,526,170
508,191,508,169
492,191,492,169
476,191,476,169
463,192,457,171
448,195,441,175
435,201,425,182
424,209,412,191
410,218,398,200
397,227,385,209
386,235,370,220
383,241,361,240
383,256,361,256
367,274,387,266
382,290,394,272
400,298,405,277
415,303,421,282
429,308,437,288
444,312,453,292
462,316,467,295
475,319,485,300
487,326,500,309
491,335,511,326
494,350,514,342
495,362,516,360
516,377,494,377
514,394,493,391
509,410,488,404
500,424,480,415
490,438,472,426
478,453,465,436
461,462,455,441
447,465,438,445
427,466,427,445
411,465,411,443
396,466,396,444
381,466,379,445
367,467,361,446
348,470,348,448
335,470,329,449
316,472,316,450
300,472,300,450
284,471,284,449
265,467,273,447
249,464,258,444
236,463,240,442
220,461,225,440
201,450,217,435
188,432,210,428
209,414,188,414
187,404,206,394
181,388,201,380
174,376,192,364
167,364,183,349
159,355,169,336
144,346,157,329
132,337,145,320
120,332,128,312
104,325,114,306
89,317,101,299
76,309,86,290
63,304,69,283
50,299,53,278
31,289,46,273
18,275,37,264
9,262,28,251
24,242,2,242
23,226,1,226
24,212,3,208
28,197,7,191
32,184,14,173
40,172,23,159
50,161,34,146
63,151,47,136
72,146,64,126
87,139,77,120
101,131,91,112
111,126,110,104
123,126,128,105
141,128,141,106
161,126,154,106
177,120,167,101
193,113,180,96
206,105,194,87
219,93,203,78
230,79,212,67
238,64,219,54
245,46,224,43
248,31,227,27
249,30,241,7
257,32,262,11
275,36,275,14
286,38,294,18
301,43,309,23
316,48,324,28
326,53,341,37
336,62,354,50
348,76,363,60
356,88,373,74
372,101,381,81
392,105,392,83
412,101,403,81
427,92,415,74
442,81,426,66
454,71,438,56
466,61,450,46
476,53,464,35
488,46,480,26
506,35,490,20
516,31,507,11
531,26,523,6
546,24,540,3
