455,175,455,153
468,176,474,155
487,178,487,156
503,179,503,157
516,180,521,159
529,184,539,165
543,192,553,173
556,200,568,182
568,208,583,192
575,217,595,208
581,230,602,225
604,243,582,243
603,260,582,258
601,279,581,270
598,293,577,288
592,310,573,300
583,325,566,312
575,336,555,327
566,348,546,339
553,362,537,347
536,374,528,354
522,380,513,360
502,384,502,362
486,384,486,362
469,383,471,362
451,379,458,359
435,374,443,354
418,365,432,349
405,355,421,340
393,347,408,331
383,341,391,321
369,334,377,314
355,328,363,308
342,322,348,301
327,315,335,295
312,308,321,288
298,300,307,280
285,294,290,273
270,291,273,270
255,288,258,267
241,288,241,266
225,288,225,266
213,289,205,269
198,293,190,273
186,299,174,281
174,307,159,291
160,318,148,300
146,327,136,308
129,333,124,312
111,335,111,313
96,333,96,311
79,329,83,308
62,324,70,304
45,313,60,297
32,300,50,288
24,284,44,276
18,270,37,260
12,253,33,247
8,237,29,231
5,220,26,217
3,206,24,201
23,188,2,188
23,172,1,172
24,156,2,156
25,140,3,140
27,129,7,121
31,109,9,109
33,97,12,91
37,81,16,77
41,66,20,62
45,55,23,42
46,55,46,33
61,54,61,32
80,49,72,29
96,42,84,24
110,34,98,16
121,30,117,9
138,27,132,6
153,25,148,4
166,23,166,1
177,23,186,3
192,27,200,7
207,33,215,13
221,40,229,20
235,47,244,27
246,55,258,37
258,65,270,47
267,75,283,60
276,86,294,74
284,98,304,89
292,113,311,103
299,127,318,117
310,142,325,126
322,154,334,136
336,164,344,144
351,170,358,150
366,173,374,153
386,176,386,154
402,176,402,154
418,176,418,154
434,175,434,153
450,175,450,153
