204,23,201,2
212,25,222,6
224,33,237,16
231,41,251,32
240,54,259,44
248,68,267,58
255,82,275,72
262,96,281,86
267,108,288,103
273,124,294,119
280,140,300,132
290,157,306,142
307,168,315,148
326,172,326,150
342,173,342,151
358,173,358,151
374,173,374,151
390,172,390,150
398,172,410,154
402,179,422,171
406,192,427,188
411,210,431,201
416,225,436,217
421,240,441,232
427,256,446,246
432,268,453,263
438,285,458,277
450,302,465,286
455,309,476,304
461,325,481,318
484,340,462,334
465,356,460,335
449,360,444,339
431,363,431,341
411,361,420,341
396,353,406,334
383,348,389,327
368,343,373,322
353,340,356,319
336,337,341,316
319,334,327,314
305,330,310,309
289,322,298,302
274,309,290,294
264,296,280,281
254,280,273,269
247,267,265,255
242,262,246,241
230,262,226,241
220,267,208,249
207,276,195,258
198,286,182,271
189,298,172,285
180,310,162,298
169,324,153,310
160,335,142,323
149,349,133,334
138,361,123,345
121,372,116,351
103,377,103,355
88,378,88,356
72,378,72,356
54,375,58,354
37,370,45,350
19,360,35,345
11,346,29,333
1,327,23,324
23,310,1,310
23,294,1,294
24,278,2,278
25,263,4,261
27,248,6,245
31,233,10,229
35,219,14,213
39,205,19,197
45,189,24,183
50,178,32,166
58,162,38,154
66,148,46,140
73,136,55,124
82,123,64,111
91,110,73,98
101,97,83,85
111,85,93,73
122,72,103,61
131,62,115,47
142,51,126,36
152,42,140,24
163,34,155,14
176,29,172,8
191,25,187,4
