234,74,225,54
249,66,239,47
260,61,256,40
276,56,271,35
292,50,286,29
306,45,302,24
323,40,315,20
338,35,330,15
354,32,345,12
368,29,360,9
383,27,377,6
398,25,393,4
411,23,411,1
427,23,427,1
443,24,443,2
456,27,462,6
470,29,478,9
485,32,493,12
502,36,506,15
515,40,524,20
530,45,539,25
544,51,554,32
556,58,569,41
566,67,582,53
569,77,590,71
593,90,571,90
593,106,571,106
590,123,569,119
583,139,563,131
575,155,557,143
567,169,549,157
558,183,540,171
547,197,531,183
531,209,523,189
510,212,514,191
494,208,499,187
481,205,481,183
466,203,464,182
449,204,449,182
432,204,435,183
418,203,418,181
400,201,405,180
387,202,387,180
374,204,370,183
357,208,357,186
341,207,341,185
326,206,326,184
310,206,310,184
294,207,294,185
281,208,276,187
263,211,263,189
250,213,245,192
236,217,228,197
222,222,213,202
206,226,198,206
192,230,182,211
180,234,165,218
156,240,178,238
163,258,182,249
180,273,188,253
198,278,201,257
214,281,214,259
230,281,230,259
246,281,246,259
262,280,262,258
275,279,281,258
294,280,294,258
310,281,310,259
324,281,327,260
340,283,342,262
354,286,359,265
370,290,375,269
381,293,393,275
397,301,406,281
409,308,421,290
420,317,435,301
429,327,447,315
434,338,455,333
459,351,437,351
460,366,438,366
457,386,437,377
454,402,434,393
450,417,430,409
443,433,424,422
432,448,416,433
421,460,406,444
407,471,395,453
393,481,383,462
378,488,369,468
361,494,356,473
345,498,340,477
330,501,324,480
314,505,308,484
297,508,293,487
281,510,278,489
264,512,264,490
250,512,247,491
233,513,233,491
214,512,220,491
200,511,203,490
184,508,188,487
166,504,174,484
152,501,157,480
139,501,139,479
127,501,119,478
122,509,105,494
98,515,102,494
79,508,91,490
64,498,80,483
80,483,61,473
87,467,66,461
92,454,72,445
96,434,74,434
72,422,92,415
66,413,81,398
55,402,70,386
46,389,62,374
37,375,55,363
28,361,47,351
21,344,42,340
19,330,39,322
38,311,16,311
14,299,35,293
10,285,30,276
6,267,27,263
25,249,3,249
23,233,1,233
23,217,1,217
23,204,2,199
24,189,3,184
25,173,4,170
25,160,4,152
30,154,18,136
45,143,29,128
55,137,45,118
68,130,60,110
83,122,73,103
97,116,87,97
110,110,102,90
125,104,117,84
139,100,133,79
153,96,149,75
169,92,164,71
184,88,180,67
198,85,198,63
215,81,211,60
231,75,225,54
