103,23,103,1
114,24,122,4
126,30,138,12
139,40,150,21
156,49,162,28
169,56,178,36
183,64,192,44
193,71,208,55
204,81,220,66
216,92,232,77
228,103,243,87
240,115,254,98
247,125,265,113
254,138,274,128
261,151,281,143
266,164,287,159
272,181,292,173
276,195,297,189
280,210,301,206
284,226,305,221
307,239,285,239
307,255,285,255
306,272,285,270
304,288,283,285
300,306,280,298
293,322,274,312
283,337,266,324
272,350,256,335
257,363,248,343
244,373,235,353
231,380,221,361
218,388,207,369
202,395,195,375
183,399,183,377
167,399,167,377
152,397,152,375
134,394,138,373
118,390,122,369
102,385,107,364
84,378,94,359
71,373,76,352
56,368,61,347
39,362,48,342
23,351,39,336
12,336,31,326
5,319,26,315
23,301,1,301
24,287,3,283
28,275,9,265
31,270,25,249
47,261,36,242
61,254,51,235
75,248,65,229
88,242,80,222
105,231,90,216
117,218,99,206
125,202,105,193
129,183,107,183
105,173,124,163
98,160,116,148
89,149,105,134
78,138,94,123
67,127,83,112
55,113,74,102
47,101,64,88
38,86,57,76
57,70,37,62
63,54,42,48
71,45,53,33
81,35,65,20
92,25,78,9
99,23,99,1
