251,411,251,389
270,408,264,387
286,404,278,384
301,398,293,378
317,389,305,371
332,378,316,363
343,367,327,352
353,357,340,340
366,345,350,330
378,332,360,320
388,319,370,307
397,305,378,295
405,290,385,282
411,277,392,267
417,259,396,254
421,247,402,237
427,231,407,223
432,216,412,207
438,199,417,194
443,186,423,177
448,167,427,165
452,156,433,146
457,139,436,133
461,124,440,118
464,105,442,105
464,89,442,89
441,77,461,69
436,67,451,51
427,59,436,39
413,49,425,31
401,43,409,23
389,41,389,19
378,43,369,23
369,50,353,35
361,62,344,49
353,74,335,62
344,86,325,75
335,98,316,88
327,114,310,101
321,127,302,117
312,142,295,129
304,155,286,143
289,169,277,151
278,178,263,162
262,188,252,169
243,194,240,173
221,189,234,172
209,180,221,162
197,170,209,151
184,158,199,142
173,147,188,131
162,136,177,120
150,123,167,110
141,108,160,98
133,98,149,83
123,86,138,70
112,74,127,58
101,62,116,47
90,53,103,36
79,46,87,26
65,40,71,19
50,37,56,16
33,31,43,12
26,29,19,1
26,29,1,20
7,41,28,37
11,57,32,53
16,73,37,68
22,88,43,82
29,103,49,95
35,118,55,110
42,133,61,123
50,148,68,137
55,159,76,154
62,175,82,167
67,190,87,182
72,206,92,198
77,221,97,213
83,237,102,227
88,249,109,244
94,264,115,258
103,281,121,269
111,294,130,284
118,307,138,298
128,321,146,309
139,335,155,320
150,347,165,331
161,358,176,342
169,368,188,357
181,383,196,367
194,394,207,377
210,403,218,383
225,408,233,388
243,410,245,389
