385,50,392,23
399,53,408,29
411,58,425,35
423,65,438,49
433,76,449,61
444,89,459,73
452,99,470,87
462,112,479,99
471,124,489,112
482,139,497,123
492,152,507,136
500,163,518,151
508,177,526,165
514,189,534,181
519,202,540,198
523,218,544,213
526,234,547,229
549,247,527,247
549,263,527,263
548,281,526,276
530,300,526,276
511,295,516,274
498,293,498,271
482,292,482,270
466,291,466,269
450,291,450,269
434,291,434,269
418,290,418,269
402,292,402,270
389,294,385,273
376,298,368,278
363,306,354,286
351,314,339,296
337,323,327,304
323,330,313,311
307,335,299,315
290,339,286,318
273,341,273,319
257,342,257,320
241,342,241,320
226,341,226,319
211,339,211,317
192,335,200,315
177,332,186,312
164,330,167,309
150,328,150,306
134,328,134,306
116,325,121,304
99,317,109,298
87,307,97,288
74,295,89,279
62,285,77,269
50,274,66,259
40,265,52,247
29,255,39,236
14,240,32,228
4,225,24,217
23,206,1,206
24,193,3,187
26,177,5,172
29,161,8,156
32,146,11,141
36,131,15,126
42,118,22,110
43,118,43,96
59,119,59,97
71,121,77,100
85,125,95,106
99,131,109,112
115,137,123,117
132,142,136,121
147,145,151,124
165,148,165,126
183,145,179,124
200,138,190,119
215,129,202,112
227,120,215,102
240,108,225,92
251,94,234,81
260,80,242,68
270,65,250,56
279,55,261,43
287,46,274,29
299,36,286,18
310,28,302,8
323,24,319,3
334,23,340,2
347,29,356,9
353,35,374,21
374,48,379,23
