341,82,341,60
357,81,357,59
374,79,371,58
392,77,383,57
404,75,401,54
418,73,418,51
434,71,434,49
454,67,446,47
469,65,463,44
482,63,482,41
498,62,498,40
514,61,514,39
530,61,530,39
541,61,550,41
559,65,563,44
572,70,579,50
583,76,596,59
596,84,609,67
607,93,623,78
619,104,635,89
629,114,647,102
637,127,656,116
643,140,663,132
649,154,669,147
655,168,676,163
680,183,658,177
666,200,654,182
651,208,641,189
635,214,627,194
620,220,612,200
606,226,598,206
591,231,583,211
572,234,572,213
555,229,561,208
543,228,543,206
528,227,528,205
512,227,512,205
496,226,496,205
478,225,483,204
465,224,465,202
447,222,452,201
431,220,437,199
418,220,418,198
401,218,403,197
386,218,386,196
368,216,372,195
354,215,354,193
336,213,341,192
320,211,325,190
304,209,309,188
289,208,294,187
276,208,276,186
263,208,257,187
247,211,243,190
234,215,226,195
222,220,209,203
215,226,195,217
193,239,214,234
200,257,219,247
211,272,227,257
227,284,236,264
240,291,250,272
256,297,263,277
273,302,277,281
291,305,291,283
307,306,307,285
326,306,320,285
339,306,339,284
355,305,355,283
372,303,370,282
389,301,383,280
405,298,399,277
420,295,415,274
437,291,429,271
450,288,446,267
465,284,461,263
483,280,475,260
498,278,492,257
515,274,507,254
529,272,523,251
542,270,542,248
561,268,555,247
574,268,574,246
590,268,590,246
605,268,607,247
619,269,625,248
633,271,641,251
645,276,658,259
656,286,671,270
667,297,682,281
675,308,693,296
680,321,700,312
704,332,682,332
703,351,682,345
699,366,678,360
686,381,670,366
670,393,661,373
660,400,645,384
643,410,635,390
629,416,621,396
612,420,608,399
595,423,595,401
579,423,579,401
563,423,563,401
548,423,546,402
534,424,528,403
518,425,512,404
499,426,499,404
483,426,483,404
466,425,468,404
451,425,451,403
435,425,435,403
419,424,419,402
403,424,403,402
385,422,389,401
371,421,371,399
355,419,355,398
336,418,342,397
323,418,323,396
307,417,307,395
291,417,291,395
275,417,275,395
259,417,259,395
243,417,243,395
228,416,228,394
212,415,212,393
196,413,196,391
178,411,183,390
165,410,165,388
148,408,151,387
132,407,137,386
119,405,119,383
101,402,106,381
84,398,91,378
69,394,74,373
52,386,62,367
37,375,52,359
25,362,42,349
15,347,34,337
9,330,30,325
5,314,26,311
3,301,23,292
23,281,1,281
1,268,22,262
23,252,2,248
26,234,4,234
28,220,7,217
32,205,11,200
36,187,14,187
38,172,17,170
40,155,18,155
41,141,20,138
44,124,22,124
46,110,25,107
49,93,28,93
52,87,36,72
62,84,54,64
78,77,67,58
89,63,73,48
100,53,85,37
111,46,100,27
124,38,114,19
138,31,128,12
152,26,144,6
163,24,163,2
178,23,178,1
191,24,196,3
203,29,213,10
215,37,228,20
225,46,241,31
237,57,252,41
248,67,264,52
266,77,273,57
282,81,287,60
297,83,302,62
315,84,315,62
332,83,329,62
