292,87,292,65
309,86,307,65
326,83,321,62
344,79,335,59
359,77,353,56
372,76,372,54
389,74,386,53
403,72,403,50
415,73,422,53
428,79,438,60
442,87,452,68
455,95,467,77
467,104,482,88
480,113,496,98
496,125,505,105
506,132,521,116
518,142,533,126
530,152,545,136
542,162,557,146
554,173,569,157
566,184,581,168
574,194,592,182
583,207,601,195
590,220,609,210
595,233,616,227
601,249,621,241
605,263,626,259
630,277,608,277
629,293,607,293
626,310,605,306
620,328,601,318
611,341,591,331
600,355,583,342
590,367,573,354
578,380,563,364
567,390,551,375
551,401,541,382
534,409,530,388
517,412,516,391
499,411,503,390
481,406,490,386
464,396,478,380
451,385,467,370
440,377,453,360
427,369,439,351
414,360,426,342
401,350,414,332
389,340,402,322
377,330,389,312
363,319,378,303
353,307,368,291
343,297,355,279
333,291,337,270
318,286,322,265
304,285,304,263
288,284,288,262
272,284,272,262
258,285,255,264
242,287,240,266
228,289,223,268
212,292,208,271
197,295,192,274
182,298,176,277
166,302,160,281
152,304,144,284
136,308,128,288
120,312,112,292
104,315,98,294
85,316,85,294
66,313,72,292
50,307,58,287
35,301,44,281
20,290,34,274
9,274,28,264
3,256,24,251
23,238,1,238
23,222,1,222
24,210,4,203
29,194,9,187
34,182,16,170
42,165,22,157
49,151,29,143
56,139,37,129
67,121,42,120
38,114,56,102
30,107,42,89
15,92,34,82
7,75,28,70
26,57,4,57
28,45,8,37
34,38,22,20
46,30,36,11
62,25,52,6
75,22,70,1
88,24,88,2
99,27,108,7
115,32,123,12
130,38,138,18
143,45,154,26
157,54,167,34
171,62,181,43
183,70,195,52
198,78,208,59
216,84,219,63
233,86,233,64
249,86,249,64
265,86,265,64
281,87,281,65
