431,38,426,17
446,37,442,16
462,36,458,15
476,35,476,13
492,34,492,12
508,34,508,12
519,36,526,16
532,41,542,22
547,49,555,29
561,56,569,36
576,61,584,41
590,67,598,47
600,73,615,57
611,83,627,68
620,93,639,82
631,107,648,94
635,117,656,113
657,133,636,128
654,148,633,144
648,165,628,157
635,182,622,165
620,192,611,172
601,197,600,176
590,199,581,179
573,201,569,180
555,203,555,181
539,203,539,181
521,202,525,181
507,203,507,181
497,205,487,186
487,213,472,197
479,224,461,212
473,236,453,228
466,250,446,242
461,264,440,258
455,278,434,273
447,295,428,284
436,310,421,294
423,322,411,304
406,331,400,310
390,336,385,315
380,340,365,324
363,350,355,330
348,356,340,336
329,360,329,338
315,361,312,340
295,361,301,340
278,359,286,339
262,354,272,335
248,347,258,328
233,336,248,320
221,326,236,310
211,320,219,300
197,315,203,294
181,310,189,290
168,307,172,286
149,302,159,283
135,296,144,276
121,286,133,268
109,276,121,258
96,264,111,248
85,252,101,237
75,242,88,225
62,228,79,215
52,214,70,202
44,201,61,188
36,188,53,174
29,174,46,160
21,160,38,147
12,145,31,135
4,132,23,121
23,114,2,111
25,100,4,94
28,93,17,74
34,90,39,69
48,92,56,72
66,96,69,75
83,97,83,75
96,98,102,77
111,101,118,81
124,107,134,88
134,114,149,98
145,124,161,109
156,135,172,120
167,146,183,131
178,159,193,143
188,170,204,156
200,182,215,166
214,192,227,175
230,200,239,180
250,203,250,182
267,203,264,182
286,196,274,178
299,179,280,169
306,163,286,156
310,146,289,142
289,130,310,126
287,117,307,109
278,104,298,95
272,97,283,78
260,88,270,69
247,82,255,62
231,76,241,57
216,68,228,50
204,62,212,42
188,47,206,35
206,35,172,15
206,35,197,1
214,33,220,7
233,33,233,11
250,32,248,11
265,32,265,10
279,34,282,13
294,36,299,15
312,37,312,15
328,38,328,16
341,39,347,18
357,40,362,19
375,42,375,20
391,42,391,20
410,41,404,20
423,39,423,17
