333,99,333,77
351,95,345,74
365,91,362,70
380,88,377,67
397,84,392,63
414,79,405,59
428,74,420,54
441,69,436,48
458,63,449,43
473,57,463,38
486,52,481,31
503,46,494,26
517,41,509,21
533,35,523,16
547,30,539,10
562,25,554,5
573,23,573,1
589,23,589,1
605,23,605,1
617,25,624,5
631,30,640,10
645,38,654,18
654,45,669,29
665,56,680,40
672,65,691,55
679,79,699,70
703,89,681,89
700,108,680,100
696,124,676,115
687,141,671,126
676,153,661,137
663,164,650,146
650,174,638,156
639,183,624,167
626,193,611,177
613,203,598,187
596,213,588,193
580,219,574,198
566,223,557,203
550,227,542,207
535,233,527,213
520,239,512,219
505,245,497,225
489,251,483,230
478,257,466,239
469,265,452,252
460,278,443,265
455,288,434,283
450,303,429,298
444,319,424,312
437,335,418,325
428,350,411,337
417,363,402,347
405,373,390,357
389,383,378,364
372,392,367,371
357,395,351,374
341,399,336,378
325,400,321,379
307,401,307,379
291,401,291,379
275,400,275,378
256,398,262,377
239,393,248,373
226,387,234,366
210,374,226,359
200,365,212,347
187,356,199,338
173,345,188,329
162,333,177,317
151,324,163,306
137,316,148,297
123,308,134,289
109,301,120,282
95,295,104,275
82,290,87,269
65,284,74,264
51,278,59,258
35,269,47,251
23,257,38,241
13,240,33,231
7,224,28,218
3,208,24,203
23,190,1,190
24,174,2,174
26,161,5,156
29,150,11,138
38,139,22,124
48,133,39,113
61,127,55,106
78,120,68,101
92,115,83,95
103,113,103,91
119,112,119,90
135,112,135,91
151,113,151,91
167,113,167,91
183,113,183,91
199,112,199,90
217,110,213,89
231,109,231,87
247,108,247,86
266,106,260,85
279,105,279,83
294,104,294,82
313,102,307,81
326,100,326,78
