346,194,341,173
359,192,359,170
371,192,377,171
384,196,394,177
396,204,409,187
411,212,421,193
426,218,436,199
443,224,449,203
459,228,464,207
475,230,480,209
493,230,493,208
512,227,506,206
527,223,522,202
544,217,535,197
559,210,550,190
574,200,561,183
586,182,566,175
590,164,568,164
590,148,568,148
567,135,588,130
563,119,584,115
558,106,578,97
551,92,571,83
544,80,562,68
535,67,553,55
527,55,543,40
516,41,534,29
507,33,519,15
495,26,503,6
483,23,483,1
467,23,467,1
454,24,448,3
438,26,433,5
422,28,418,7
404,30,404,8
388,31,388,9
372,32,372,10
356,33,356,11
340,34,340,12
326,35,323,14
309,37,309,15
296,38,290,17
279,40,276,19
266,42,258,22
250,45,242,25
233,49,228,28
219,52,211,32
201,57,197,36
188,61,180,41
172,68,167,47
158,75,152,54
147,81,135,63
134,91,122,73
124,101,109,85
114,112,98,97
103,124,88,108
92,134,76,119
80,145,64,130
68,156,53,140
58,165,40,152
46,178,31,162
40,189,21,179
35,203,15,195
32,217,11,211
29,231,8,228
27,245,5,245
25,261,3,261
24,277,2,277
24,293,2,293
3,311,25,306
24,325,2,323
10,345,25,329
25,356,35,337
46,360,46,338
62,360,62,338
81,359,75,338
95,358,92,337
109,359,109,337
128,358,121,338
145,353,133,335
158,346,148,327
173,335,158,319
186,324,170,309
197,313,181,298
208,302,192,287
220,292,204,277
231,281,215,266
241,272,229,254
254,260,239,244
266,249,250,234
278,238,262,223
288,228,275,211
300,217,287,200
311,210,302,190
323,203,317,182
337,197,332,176
