249,57,257,37
265,63,271,42
280,68,286,47
298,72,298,50
314,74,314,52
330,74,330,52
343,75,348,54
360,77,362,56
377,78,377,56
393,79,393,57
407,80,409,59
422,82,426,61
440,84,440,62
451,85,460,65
469,89,473,68
482,93,491,73
497,99,506,79
514,106,519,85
527,112,535,92
539,119,551,101
549,127,565,113
560,140,575,124
570,152,586,137
580,165,596,150
587,175,606,165
592,186,613,182
596,203,616,195
618,214,596,214
615,234,595,226
610,249,590,241
594,265,584,246
580,272,570,253
564,278,556,258
546,281,543,260
531,283,527,262
513,285,513,263
497,285,497,263
479,283,484,262
465,281,468,260
450,279,453,258
437,279,435,258
422,281,418,260
407,286,401,265
397,292,384,275
386,301,370,286
372,313,360,295
362,322,346,307
351,331,333,319
336,345,324,327
321,353,311,334
301,357,301,335
285,358,285,336
269,358,269,336
252,356,255,335
236,354,239,333
218,350,226,330
204,346,210,325
187,340,197,321
174,334,182,314
160,328,168,308
145,320,155,301
130,309,145,293
119,299,132,282
106,289,121,273
94,280,107,263
83,275,91,255
67,267,79,249
53,257,66,240
41,248,54,230
28,236,43,221
17,221,36,211
10,206,30,197
6,190,26,182
24,171,2,171
23,156,1,156
23,140,1,140
23,129,3,120
27,112,6,107
31,100,12,90
39,86,20,76
47,73,28,63
57,57,36,51
63,50,48,34
74,41,62,23
87,33,76,14
100,26,91,6
108,23,113,2
126,24,126,2
143,23,141,2
155,26,161,5
165,32,177,14
185,40,185,18
201,39,199,15
212,42,216,21
225,47,233,27
239,53,247,33
