309,345,309,323
325,345,325,323
341,345,341,323
357,346,357,324
372,347,372,325
386,348,390,327
401,349,406,328
419,351,419,329
434,352,436,331
451,354,451,332
467,357,467,335
483,358,483,336
499,357,499,335
518,352,510,332
534,346,524,327
551,335,535,320
562,323,546,309
572,307,552,298
579,292,559,283
583,274,562,270
586,258,565,254
588,241,567,240
589,225,567,225
565,215,584,205
557,202,576,192
550,191,566,177
540,180,555,164
531,173,539,153
517,168,523,147
501,164,507,143
486,161,492,140
471,157,475,136
456,153,459,132
439,149,444,128
424,146,427,125
408,142,412,121
391,136,401,117
376,127,388,109
362,114,379,101
352,101,370,89
344,87,362,75
335,71,355,63
329,58,348,48
321,46,339,34
314,40,322,20
299,33,309,14
285,28,292,8
273,26,273,4
257,24,257,2
240,23,242,2
223,22,227,1
212,23,206,2
196,26,191,5
182,28,174,8
168,31,158,12
154,39,144,20
141,46,129,28
129,53,113,38
116,62,101,46
102,73,90,55
91,81,75,66
78,90,62,75
68,100,50,88
61,112,41,103
51,128,34,115
25,136,51,135
48,154,22,147
41,171,22,161
35,186,16,176
31,199,10,193
27,214,6,210
24,228,2,228
23,244,2,244
4,262,25,258
8,279,29,273
12,295,33,289
16,312,36,304
21,328,41,319
31,343,49,331
43,357,58,341
56,369,68,351
74,377,79,356
88,382,96,362
108,387,108,365
124,389,124,367
140,389,140,367
159,388,153,367
176,384,168,364
192,379,183,359
207,372,197,353
221,366,212,346
236,360,227,340
249,355,244,334
264,351,260,330
281,347,275,326
297,345,291,324
