326,24,334,4
339,28,351,10
355,35,363,15
361,41,379,29
364,52,385,47
386,65,364,65
385,81,363,81
382,99,361,95
363,116,383,108
379,132,389,113
394,139,402,119
410,145,415,124
426,149,430,128
444,151,444,129
460,151,460,129
474,152,478,131
486,156,496,137
501,163,509,143
514,170,524,151
527,176,539,158
537,186,552,170
548,197,563,181
558,207,575,194
566,218,585,208
573,232,592,222
577,243,598,239
600,257,578,257
597,277,577,268
593,292,573,283
589,307,569,298
582,322,563,312
573,337,555,325
564,350,546,338
552,364,537,348
542,375,526,360
530,386,515,370
514,397,505,378
494,401,494,379
476,396,484,376
463,391,467,370
444,382,458,365
432,370,448,355
422,357,438,342
413,342,431,330
404,325,425,319
398,310,419,305
393,296,413,289
388,282,408,273
382,269,400,257
374,256,392,244
364,244,382,231
355,236,367,218
343,228,353,209
331,222,337,201
318,219,318,197
307,221,298,201
295,228,283,210
284,237,269,221
277,247,258,237
268,261,250,249
262,272,241,266
253,289,235,277
246,302,227,292
241,314,220,310
237,330,216,324
231,345,210,339
223,363,205,351
209,379,198,360
192,387,187,366
174,390,174,369
157,389,160,368
140,386,145,365
123,381,132,361
108,376,116,356
92,370,102,351
79,365,85,344
63,357,73,338
46,344,64,332
36,330,55,320
29,316,48,306
22,299,43,294
18,285,38,278
13,269,34,263
10,254,31,248
7,238,28,232
5,224,25,215
24,204,2,204
23,188,1,188
24,176,4,168
28,159,7,155
32,146,12,137
39,130,18,124
45,117,25,109
52,104,33,93
60,86,39,82
66,75,47,65
74,57,52,53
78,49,62,34
88,43,78,24
97,41,98,19
103,44,119,29
115,55,130,39
128,66,141,49
141,74,154,57
154,81,168,64
174,88,177,67
188,89,193,68
206,90,206,68
222,90,222,68
243,85,233,66
258,73,242,58
269,64,256,47
282,51,266,37
292,37,274,25
298,29,286,11
310,23,302,3
318,23,324,2
