304,249,304,227
320,248,320,226
333,248,338,227
348,253,353,232
364,258,368,237
379,263,384,242
390,267,402,249
406,275,415,255
421,281,430,261
436,286,445,266
452,290,460,270
470,294,474,273
486,296,489,275
501,298,506,277
516,299,521,278
535,301,535,279
555,299,547,279
570,294,562,274
587,285,572,269
599,274,583,259
610,260,592,248
619,244,599,236
624,227,603,222
627,211,606,207
628,195,607,192
629,178,607,178
629,162,607,162
607,149,628,144
604,133,625,129
600,120,620,112
595,115,603,95
579,111,588,91
566,108,571,87
551,104,556,83
536,100,540,79
519,98,525,77
506,98,506,76
492,98,488,77
474,100,474,78
460,102,456,81
447,104,438,84
427,106,427,84
407,103,415,83
391,96,401,77
377,86,389,68
363,74,379,59
352,63,367,48
343,55,352,35
330,50,336,29
317,48,317,27
301,49,301,27
287,49,283,28
265,48,273,28
247,41,260,24
234,34,246,16
221,30,230,10
210,28,210,6
192,26,197,5
176,24,181,3
163,23,163,1
147,22,147,1
135,25,129,4
119,30,114,9
106,35,97,15
89,41,84,20
76,46,68,26
61,52,53,32
51,57,35,42
39,69,24,53
33,78,13,70
28,90,7,86
27,103,5,103
28,119,6,119
27,136,6,134
27,151,5,151
23,165,1,165
23,181,2,180
24,196,2,196
25,214,3,208
25,227,3,227
25,243,3,243
25,259,3,259
25,275,3,275
5,292,26,289
10,310,30,302
17,326,36,316
36,341,40,320
53,341,53,319
69,341,69,319
83,341,86,320
100,343,100,321
114,344,116,323
131,345,131,323
147,345,147,323
166,339,157,319
182,328,167,312
194,317,178,302
204,309,193,291
219,298,203,283
230,287,214,272
241,276,225,261
253,266,237,251
263,260,253,241
276,255,270,234
291,251,286,230
