248,119,241,99
262,115,257,94
278,110,272,89
292,105,288,84
310,99,300,80
324,92,314,73
338,84,328,65
355,71,336,60
338,51,359,50
357,38,335,32
364,31,348,16
373,25,365,5
386,24,381,3
399,23,399,2
413,24,417,3
429,28,433,7
440,33,450,14
451,39,466,23
463,50,478,34
472,61,489,48
497,74,473,63
473,90,497,77
488,103,503,87
497,115,513,100
503,125,523,117
508,139,529,133
513,156,533,147
516,169,537,164
519,183,540,180
522,202,542,193
545,213,523,213
546,229,524,229
546,245,524,245
545,261,523,261
543,277,521,277
540,294,519,291
537,310,516,306
533,327,513,320
528,343,508,334
519,360,503,345
506,373,494,355
495,382,480,366
478,392,470,372
463,398,456,378
447,403,442,382
431,407,427,386
416,409,411,388
400,411,396,390
381,411,383,390
366,410,366,388
348,407,354,386
333,401,339,380
316,392,328,374
303,380,319,365
294,366,311,353
285,350,305,342
279,336,299,328
273,322,292,312
266,305,287,300
261,293,280,283
254,278,274,269
247,263,267,255
241,251,259,239
233,237,251,225
224,223,242,211
216,211,232,196
210,205,214,183
202,208,193,188
190,214,176,197
177,222,161,207
165,232,149,217
153,243,137,228
141,254,126,238
130,265,115,249
119,275,103,260
108,286,92,271
97,297,81,282
87,307,69,295
77,320,59,307
66,333,50,318
48,348,45,323
27,336,43,321
17,320,36,310
10,306,29,296
3,288,24,284
22,271,1,269
25,256,4,252
29,243,9,235
33,228,13,220
37,212,17,204
41,195,20,190
45,179,24,174
50,168,31,157
59,161,46,144
73,152,57,137
82,148,74,128
97,143,89,123
109,141,109,119
129,137,120,117
142,135,137,114
155,134,155,112
171,133,171,111
187,132,187,110
205,129,201,108
222,125,215,105
236,122,232,101
