225,350,228,329
242,352,242,330
256,353,260,332
273,356,273,334
288,357,288,335
302,358,305,337
322,358,316,337
335,358,335,336
351,356,351,334
369,353,364,332
385,349,380,328
401,345,395,324
418,338,408,319
431,332,423,312
445,327,439,306
463,321,451,303
476,316,467,296
489,309,481,289
505,300,493,282
520,289,504,274
532,278,516,263
544,266,527,253
555,252,535,243
563,242,547,228
572,230,556,216
583,214,563,206
590,200,571,190
597,182,576,178
601,168,580,162
604,149,582,149
606,133,584,133
606,117,584,117
606,101,584,101
606,85,584,85
581,71,602,67
576,59,595,49
569,46,587,34
562,32,581,19
556,30,561,9
541,27,546,6
529,23,529,1
513,23,513,1
497,23,497,1
480,23,482,2
471,28,462,8
461,35,446,19
448,45,433,29
434,55,421,38
423,64,407,49
411,74,395,59
399,84,383,69
385,96,373,78
375,105,359,90
363,116,348,100
353,125,335,112
337,137,327,118
325,144,312,127
309,153,301,133
295,160,287,140
279,166,273,145
263,170,258,149
245,173,245,151
230,175,229,154
214,177,214,155
198,178,198,156
182,178,182,156
166,179,166,157
150,179,150,157
134,180,134,158
119,180,117,159
105,184,99,163
94,188,81,171
82,197,67,181
68,209,57,190
58,218,44,202
46,228,31,212
34,238,19,222
27,248,8,238
23,260,2,256
23,274,1,274
5,294,25,286
15,311,31,296
34,322,38,301
48,326,54,305
61,330,71,311
81,334,81,312
97,335,97,313
113,336,113,314
129,338,129,316
143,340,147,319
161,343,161,321
177,345,177,323
192,346,192,324
205,347,210,326
223,350,223,328
